  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
  (ACADEMIC-EMPHASIS BIOLOGY)
)

(DEF-INSTANCE TULANE
  (STATE LOUISIANA)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:60:40)
  (STUDENT:FACULTY RATIO:11:1)
  (SAT VERBAL 552)
  (SAT MATH 594)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 30)
  (NO-APPLICANTS THOUS:17+)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 5)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
  (ACADEMIC-EMPHASIS ENGINEERING)
)

(DEF-INSTANCE TEXAS-CHRISTIAN-UNIVERSITY
  (STATE TEXAS)
  (LOCATION SMALL-CITY)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 515)
  (SAT MATH 515)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 80)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS BIOLOGY)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE OREGON-INSTITUTE-OF-TECHNOLOGY
  (STATE OREGON)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:3:1)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 404)
  (SAT MATH 443)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 15)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS HEALTH-SCIENCE)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
)

(DEF-INSTANCE SAN-JOSE-STATE
  (STATE CALIFORNIA)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:50:50)
%  (STUDENT:FACULTY N/A)%
  (SAT VERBAL 425)
  (SAT MATH 465)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 20)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 60)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ARCHITECTURE)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS PUBLIC-AFFAIRS-AND-SERVICES)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE UNIVERSITY-OF-CHICAGO
  (STATE ILLINOIS)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:60:40)
%  (STUDENT:FACULTY N/A)%
  (SAT VERBAL 620)
  (SAT MATH 640)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 40)
  (PERCENT-ENROLLED 20)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS MEDICINE)
)

(DEF-INSTANCE BRYN-MAWR
  (STATE PENNSYLVANIA)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:0:100)
%  (STUDENT:FACULTY N/A)%
  (SAT VERBAL 640)
  (SAT MATH 610)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 30)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ARTS-AND-SCIENCES)
  (ACADEMIC-EMPHASIS BIOLOGY)
  (ACADEMIC-EMPHASIS SOCIAL-SCIENCE)
)

(DEF-INSTANCE OBERLIN
  (STATE OHIO)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:50:50)
%  (STUDENT:FACULTY N/A)%
  (SAT VERBAL 550)
  (SAT MATH 550)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS MUSIC)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS FINE-ARTS)
)

(DEF-INSTANCE UNIVERSITY-OF-TEXAS
  (STATE TEXAS)
  (LOCATION SMALL-CITY)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 300)
  (SAT MATH 300)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 40)
  (NO-APPLICANTS THOUS:17+)
  (PERCENT-ADMITTANCE 60)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 5)
  (QUALITY-OF-LIFE SCALE:1-5 5)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE CORPUS-CHRISTI-STATE-U
  (STATE TEXAS)
  (LOCATION SMALL-CITY)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:70:30)
  (STUDENT:FACULTY RATIO:12:1)
  (SAT VERBAL 250)
  (SAT MATH 250)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 40)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 70)
  (ACADEMICS SCALE:1-5 1)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
)

(DEF-INSTANCE VILLANOVA
  (STATE PENNSYLVANIA)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:10-15)
  (MALE:FEMALE RATIO:4:3)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 528)
  (SAT MATH 585)
  (EXPENSES THOUS$:4-7)
  (NO-APPLICANTS THOUS:7-10)
  (PERCENT-ADMITTANCE 60)
  (PERCENT-ENROLLED 40)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS NURSING)
  (ACADEMIC-EMPHASIS COMMERCE)
)

(DEF-INSTANCE GLASSBORO-STATE-COLLEGE
  (STATE NEWJERSEY)
  (LOCATION SMALL-TOWN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:3:3)
  (STUDENT:FACULTY RATIO:18:1)
  (SAT VERBAL 440)
  (SAT MATH 470)
  (EXPENSES THOUS$:4-)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 50)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS PERFORMING-ARTS)
)

(DEF-INSTANCE SAINT-ELIZABETHS
  (STATE NEWJERSEY)
  (LOCATION SMALL-TOWN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:0:100)
  (STUDENT:FACULTY RATIO:10:1)
  (SAT VERBAL 428)
  (SAT MATH 440)
  (EXPENSES THOUS$:4-7)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 90)
  (PERCENT-ENROLLED 50)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS BIOLOGY)
)

(DEF-INSTANCE JUILLIARD
  (STATE NEWYORK)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:40:60)
  (STUDENT:FACULTY RATIO:7:1)
  (SAT VERBAL 0)
  (SAT MATH 0)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 70)
  (NO-APPLICANTS THOUS:7-10)
  (PERCENT-ADMITTANCE 15)
  (PERCENT-ENROLLED 80)
  (ACADEMICS SCALE:1-5 1)
  (SOCIAL SCALE:1-5 1)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS MUSIC-PERFORMANCE)
  (ACADEMIC-EMPHASIS DANCE)
  (ACADEMIC-EMPHASIS DRAMA)
)

(DEF-INSTANCE EASTMAN-SCHOOL-OF-MUSIC
  (STATE NEWYORK)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:40:60)
  (STUDENT:FACULTY RATIO:7:1)
  (SAT VERBAL 400)
  (SAT MATH 400)
  (SAT VERBAL 0)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 40)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 15)
  (PERCENT-ENROLLED 70)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS MUSIC-EDUCATION)
  (ACADEMIC-EMPHASIS MUSIC-PERFORMANCE)
  (ACADEMIC-EMPHASIS MUSIC-COMPOSITION)
  (ACADEMIC-EMPHASIS MUSIC)
)

(DEF-INSTANCE BUTLER
  (STATE INDIANA)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:40:60)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 500)
  (SAT MATH 530)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 75)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS EDUCATION)
)

(DEF-INSTANCE SYRACUSE
  (STATE NEWYORK)
  (LOCATION SMALL-CITY)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:10-15)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 535)
  (SAT MATH 560)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 60)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS COMMUNICATIONS)
  (ACADEMIC-EMPHASIS VISUAL-AND-PERFORMING-ARTS)
)

(DEF-INSTANCE RUTGERS
  (STATE NEWJERSEY)
  (LOCATION SMALL-TOWN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:47:53)
  (STUDENT:FACULTY RATIO:16:1)
  (SAT VERBAL 550)
  (SAT MATH 600)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 40)
  (NO-APPLICANTS THOUS:10-13)
  (PERCENT-ADMITTANCE 50)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS PHYSICAL-SCIENCES)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS COMPUTER-SCIENCE)
  (ACADEMIC-EMPHASIS POLITICAL-SCIENCE)
)

(DEF-INSTANCE UNIVERSITY-OF-MINNESOTA
  (STATE MINNESOTA)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:55:45)
  (STUDENT:FACULTY RATIO:16:1)
  (SAT VERBAL 490)
  (SAT MATH 557)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:7-10)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 60)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS AGRICULTURE)
)

(DEF-INSTANCE UNIVERSITY-OF-MARYLAND
  (STATE MARYLAND)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:55:45)
  (STUDENT:FACULTY RATIO:16:1)
  (SAT VERBAL 468)
  (SAT MATH 529)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:13-17)
  (PERCENT-ADMITTANCE 60)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS ARTS-AND-HUMANITIES)
)

(DEF-INSTANCE NORTHWESTERN
  (STATE ILLINOIS)
  (LOCATION SMALL-CITY)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:10-15)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:9:1)
  (SAT VERBAL 590)
  (SAT MATH 630)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 65)
  (NO-APPLICANTS THOUS:7-10)
  (PERCENT-ADMITTANCE 45)
  (PERCENT-ENROLLED 45)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS JOURNALISM)
  (ACADEMIC-EMPHASIS MUSIC)
  (ACADEMIC-EMPHASIS TECHNOLOGY)
  (ACADEMIC-EMPHASIS EDUCATION)
)

(DEF-INSTANCE MICHIGAN-STATE
  (STATE MICHIGAN)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:20+)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:25:1)
  (SAT VERBAL 450)
  (SAT MATH 500)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 10)
  (NO-APPLICANTS THOUS:17+)
  (PERCENT-ADMITTANCE 90)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS VETERINARY-MEDICINE)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS MEDICINE)
  (ACADEMIC-EMPHASIS AGRICULTURE)
  (ACADEMIC-EMPHASIS TEACHER-EDUCATION)
)

(DEF-INSTANCE MONMOUTH-COLLEGE
  (STATE NEWJERSEY)
  (LOCATION SUBURBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:48:52)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 500)
  (SAT MATH 550)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS ACCOUNTING)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
  (ACADEMIC-EMPHASIS COMPUTER-SCIENCE)
  (ACADEMIC-EMPHASIS MARKETING)
)

(DEF-INSTANCE CLARKSON-UNIVERSITY
  (STATE NEWYORK)
  (LOCATION SMALL-CITY)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:80:20)
  (STUDENT:FACULTY RATIO:20:1)
  (SAT VERBAL 535)
  (SAT MATH 640)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 80)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 30)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS MANAGEMENT)
)

(DEF-INSTANCE COLORADO-COLLEGE
  (STATE COLORADO)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:1:9)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 600)
  (SAT MATH 600)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 40)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 30)
  (PERCENT-ENROLLED 0)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS MINING)
  (ACADEMIC-EMPHASIS MANAGEMENT)
)

(DEF-INSTANCE SUNY-PLATTSBURGH
  (STATE NEWYORK)
  (LOCATION SMALL-TOWN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:2:3)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 600)
  (SAT MATH 600)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 60)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 40)
  (PERCENT-ENROLLED 20)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS COMPUTER-SCIENCE)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE CHALMERS-UNIVERSITY-OF-TECHNOLOGY
  (STATE FOREIGN)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:20:80)
  (STUDENT:FACULTY RATIO:10:1)
  (SAT VERBAL 0)
  (SAT MATH 0)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 100)
  (ACADEMIC-EMPHASIS LOANS)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 20)
  (PERCENT-ENROLLED 90)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 5)
  (QUALITY-OF-LIFE SCALE:1-5 5)
  (ACADEMIC-EMPHASIS ENGINEERING)
  (ACADEMIC-EMPHASIS ARCHITECTURE)
)

(DEF-INSTANCE GOTHENBURG-UNIVERSITY
  (STATE FOREIGN)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:10-15)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:15:1)
  (SAT VERBAL 0)
  (SAT MATH 0)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 100)
  (ACADEMIC-EMPHASIS LOANS)
  (NO-APPLICANTS THOUS:10-13)
  (PERCENT-ADMITTANCE 30)
  (PERCENT-ENROLLED 70)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS HUMANITIES)
  (ACADEMIC-EMPHASIS SCIENCE)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS LIBERAL-ARTS)
)

(DEF-INSTANCE UNIVERSITY-OF-DENVER
  (STATE COLORADO)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:70:30)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 510)
  (SAT MATH 540)
  (EXPENSES THOUS$:4-7)
  (PERCENT-FINANCIAL-AID 50)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 70)
  (PERCENT-ENROLLED 50)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS MANAGEMENT)
)

(DEF-INSTANCE HOLY-CROSS
  (STATE MASSACHUSETTS)
  (LOCATION SMALL-CITY)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:10:1)
  (SAT VERBAL 600)
  (SAT MATH 575)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 0)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS BIOLOGY)
  (ACADEMIC-EMPHASIS CHEMISTRY)
  (ACADEMIC-EMPHASIS CLASSICS)
  (ACADEMIC-EMPHASIS ECONOMICS)
  (ACADEMIC-EMPHASIS ENGLISH)
  (ACADEMIC-EMPHASIS HISTORY)
  (ACADEMIC-EMPHASIS PHYSICS)
  (ACADEMIC-EMPHASIS POLITICAL-SCIENCE)
  (ACADEMIC-EMPHASIS PSYCHOLOGY)
)

(DEF-INSTANCE BUCKNELL
  (STATE PENNSYLVANIA)
  (LOCATION SMALL-TOWN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:60:40)
  (STUDENT:FACULTY RATIO:8:1)
  (SAT VERBAL 600)
  (SAT MATH 500)
  (EXPENSES THOUS$:7-10)
  (PERCENT-FINANCIAL-AID 75)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 35)
  (PERCENT-ENROLLED 15)
  (ACADEMICS SCALE:1-5 4)
  (SOCIAL SCALE:1-5 3)
  (QUALITY-OF-LIFE SCALE:1-5 3)
  (ACADEMIC-EMPHASIS CHEMISTRY)
  (ACADEMIC-EMPHASIS CLASSICS)
  (ACADEMIC-EMPHASIS ECONOMICS)
  (ACADEMIC-EMPHASIS FOREIGN-LANGUAGES)
  (ACADEMIC-EMPHASIS MATHEMATICS)
  (ACADEMIC-EMPHASIS POLITICAL-SCIENCE)
  (ACADEMIC-EMPHASIS PSYCHOLOGY)
  (MASCOT BISON)
)

(DEF-INSTANCE UNIVERSITY-OF-THE-PACIFIC
  (STATE CALIFORNIA)
  (LOCATION URBAN)
  (CONTROL PRIVATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:48:52)
  (STUDENT:FACULTY RATIO:17:1)
  (SAT VERBAL 560)
  (SAT MATH 550)
  (EXPENSES THOUS$:10+)
  (PERCENT-FINANCIAL-AID 65)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 80)
  (PERCENT-ENROLLED 40)
  (ACADEMICS SCALE:1-5 3)
  (SOCIAL SCALE:1-5 4)
  (QUALITY-OF-LIFE SCALE:1-5 4)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS TEACHER-EDUCATION)
  (ACADEMIC-EMPHASIS MUSIC)
  (ACADEMIC-EMPHASIS PHARMACY)
)

(DEF-INSTANCE UNIVERSITY-OF-TOLEDO
  (STATE OHIO)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:15-20)
  (MALE:FEMALE RATIO:50:50)
  (STUDENT:FACULTY RATIO:20:1)
  (SAT VERBAL 450)
  (SAT MATH 450)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 75)
  (NO-APPLICANTS THOUS:4-7)
  (PERCENT-ADMITTANCE 95)
  (PERCENT-ENROLLED 70)
  (ACADEMICS SCALE:1-5 1)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS MUSIC)
  (ACADEMIC-EMPHASIS PHARMACY)
  (ACADEMIC-EMPHASIS TEACHER-EDUCATION)
)

(DEF-INSTANCE UNIVERSITY-OF-THE-DISTRICT-OF-COLUMBIA
  (STATE DISTRICT-OF-COLUMBIA)
  (LOCATION URBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-10)
  (MALE:FEMALE RATIO:44:56)
  (STUDENT:FACULTY RATIO:14:1)
  (SAT VERBAL 500)
  (SAT MATH 510)
  (EXPENSES THOUS$:4-)
  (PERCENT-FINANCIAL-AID 30)
  (NO-APPLICANTS THOUS:4-)
  (PERCENT-ADMITTANCE 95)
  (PERCENT-ENROLLED 80)
  (ACADEMICS SCALE:1-5 2)
  (SOCIAL SCALE:1-5 2)
  (QUALITY-OF-LIFE SCALE:1-5 2)
  (ACADEMIC-EMPHASIS BUSINESS-ADMINISTRATION)
  (ACADEMIC-EMPHASIS COMPUTER-SCIENCE)
  (ACADEMIC-EMPHASIS TEACHER-EDUCATION)
  (ACADEMIC-EMPHASIS HISTORY)
)

(DEF-INSTANCE UNIVERSITY-OF-SOUTHDAKOTA
  (STATE SOUTHDAKOTA)
  (LOCATION SUBURBAN)
  (CONTROL STATE)
  (NO-OF-STUDENTS THOUS:5-)
  (MALE:FEMALE RATIO:50:50)
